ID,Project,Department name,Department code,Owner,Close date,Usage Date,Wallclock,Units,Rate,Cost,Account
5027,,eddy,093203,jonest,09-30-2008,09-11-2008,40600,11,0.11,1.24,51612
5028,,eddy,093203,jonest,09-30-2008,09-15-2008,34900,10,0.11,1.07,51612
5029,,eddy,093203,jonest,09-30-2008,09-16-2008,155800,43,0.11,4.76,51612
5030,,eddy,093203,jonest,09-30-2008,09-18-2008,381200,106,0.11,11.65,51612
5031,,eddy,093203,jonest,09-30-2008,09-22-2008,343000,95,0.11,10.48,51612
5032,,eddy,093203,nawrockie,09-30-2008,08-25-2008,79200,22,0.11,2.42,51612
5033,,eddy,093203,nawrockie,09-30-2008,08-27-2008,6125444,1702,0.11,187.17,51612
5034,,eddy,093203,nawrockie,09-30-2008,09-08-2008,32000,9,0.11,0.98,51612
5035,,eddy,093203,nawrockie,09-30-2008,09-09-2008,30400,8,0.11,0.93,51612
5036,,eddy,093203,nawrockie,09-30-2008,09-12-2008,176020,49,0.11,5.38,51612
5037,,eddy,093203,nawrockie,09-30-2008,09-15-2008,22150,6,0.11,0.68,51612
5038,,eddy,093203,nawrockie,09-30-2008,09-17-2008,43000,12,0.11,1.31,51612
5039,,eddy,093203,nawrockie,09-30-2008,09-18-2008,190810,53,0.11,5.83,51612
5040,,eddy,093203,nawrockie,09-30-2008,09-20-2008,4327320,1202,0.11,132.22,51612
5041,,eddy,093203,nawrockie,09-30-2008,09-23-2008,1840600,511,0.11,56.24,51612
5042,,eddy,093203,nawrockie,09-30-2008,09-24-2008,46200,13,0.11,1.41,51612
5043,,eddy,093203,nawrockie,09-30-2008,09-25-2008,1972000,548,0.11,60.26,51612
5044,,rivas,093301,rivase,09-30-2008,08-25-2008,517356,144,0.11,15.81,51612
5045,,rivas,093301,rivase,09-30-2008,08-26-2008,102,0,0.11,0.00,51612
5046,,rivas,093301,rivase,09-30-2008,08-28-2008,7420,2,0.11,0.23,51612
5047,,rivas,093301,rivase,09-30-2008,08-29-2008,12477472,3466,0.11,381.26,51612
5048,,rivas,093301,rivase,09-30-2008,08-31-2008,34221568,9506,0.11,1045.66,51612
5049,,rivas,093301,rivase,09-30-2008,09-01-2008,9529392,2647,0.11,291.18,51612
5050,,rivas,093301,rivase,09-30-2008,09-02-2008,37034200,10287,0.11,1131.60,51612
5051,,rivas,093301,rivase,09-30-2008,09-03-2008,9783060,2718,0.11,298.93,51612
5052,,rivas,093301,rivase,09-30-2008,09-04-2008,443880,123,0.11,13.56,51612
5053,,rivas,093301,rivase,09-30-2008,09-05-2008,9938300,2761,0.11,303.67,51612
5054,,rivas,093301,rivase,09-30-2008,09-06-2008,10309040,2864,0.11,315.00,51612
5055,,rivas,093301,rivase,09-30-2008,09-08-2008,20973000,5826,0.11,640.84,51612
5056,,rivas,093301,rivase,09-30-2008,09-09-2008,5245800,1457,0.11,160.29,51612
5057,,rivas,093301,rivase,09-30-2008,09-10-2008,6440,2,0.11,0.20,51612
5058,,rivas,093301,rivase,09-30-2008,09-12-2008,2803640,779,0.11,85.67,51612
5059,,rivas,093301,rivase,09-30-2008,09-15-2008,2975248,826,0.11,90.91,51612
5060,,rivas,093301,rivase,09-30-2008,09-16-2008,10454352,2904,0.11,319.44,51612
5061,,rivas,093301,rivase,09-30-2008,09-17-2008,5353140,1487,0.11,163.57,51612
5062,,rivas,093301,rivase,09-30-2008,09-18-2008,27634260,7676,0.11,844.38,51612
5063,,rivas,093301,rivase,09-30-2008,09-19-2008,24075200,6688,0.11,735.63,51612
5064,,rivas,093301,rivase,09-30-2008,09-22-2008,21029400,5842,0.11,642.57,51612
5065,,rivas,093301,rivase,09-30-2008,09-23-2008,21042280,5845,0.11,642.96,51612
5066,,rivas,093301,rivase,09-30-2008,09-24-2008,4720,1,0.11,0.14,51612
5104,,eddy,093203,castellanos,10-31-2008,10-03-2008,1607263,446,0.11,49.11,51612
5105,,eddy,093203,castellanos,10-31-2008,10-20-2008,2902418,806,0.11,88.69,51612
5106,,eddy,093203,castellanos,10-31-2008,10-31-2008,2404928,668,0.11,73.48,51612
5107,,eddy,093203,davisf,10-31-2008,10-31-2008,34376,10,0.11,1.05,51612
5108,,eddy,093203,eddys,10-31-2008,10-05-2008,974,0,0.11,0.03,51612
5109,,eddy,093203,eddys,10-31-2008,10-06-2008,52034,14,0.11,1.59,51612
5110,,eddy,093203,eddys,10-31-2008,10-08-2008,3351,1,0.11,0.10,51612
5111,,eddy,093203,eddys,10-31-2008,10-10-2008,143210,40,0.11,4.38,51612
5112,,eddy,093203,eddys,10-31-2008,10-16-2008,182287,51,0.11,5.57,51612
5113,,eddy,093203,johnsonst,10-31-2008,10-01-2008,56794351,15776,0.11,1735.38,51612
5114,,eddy,093203,johnsonst,10-31-2008,10-02-2008,32063541,8907,0.11,979.72,51612
5115,,eddy,093203,johnsonst,10-31-2008,10-03-2008,22525751,6257,0.11,688.29,51612
5116,,eddy,093203,johnsonst,10-31-2008,10-04-2008,26384846,7329,0.11,806.20,51612
5117,,eddy,093203,johnsonst,10-31-2008,10-06-2008,23640973,6567,0.11,722.36,51612
5118,,eddy,093203,johnsonst,10-31-2008,10-07-2008,256046,71,0.11,7.82,51612
5119,,eddy,093203,johnsonst,10-31-2008,10-08-2008,18871883,5242,0.11,576.64,51612
5120,,eddy,093203,johnsonst,10-31-2008,10-09-2008,10435375,2899,0.11,318.86,51612
5121,,eddy,093203,johnsonst,10-31-2008,10-10-2008,17089030,4747,0.11,522.16,51612
5122,,eddy,093203,johnsonst,10-31-2008,10-11-2008,8724467,2423,0.11,266.58,51612
5123,,eddy,093203,johnsonst,10-31-2008,10-13-2008,8744957,2429,0.11,267.21,51612
5124,,eddy,093203,johnsonst,10-31-2008,10-21-2008,495069,138,0.11,15.13,51612
5125,,eddy,093203,johnsonst,10-31-2008,10-22-2008,1487469,413,0.11,45.45,51612
5126,,eddy,093203,johnsonst,10-31-2008,10-23-2008,1025116,285,0.11,31.32,51612
5127,,eddy,093203,jungs,10-31-2008,10-14-2008,1160337,322,0.11,35.46,51612
5128,,eddy,093203,jungs,10-31-2008,10-16-2008,95319,26,0.11,2.91,51612
5129,,eddy,093203,jungs,10-31-2008,10-20-2008,315229,88,0.11,9.63,51612
5130,,eddy,093203,jungs,10-31-2008,10-24-2008,167549,47,0.11,5.12,51612
5131,,eddy,093203,jungs,10-31-2008,10-31-2008,2581674,717,0.11,78.88,51612
5132,,eddy,093203,kolbed,10-31-2008,10-01-2008,3609920,1003,0.11,110.30,51612
5133,,eddy,093203,kolbed,10-31-2008,10-02-2008,5361209,1489,0.11,163.81,51612
5134,,eddy,093203,kolbed,10-31-2008,10-03-2008,4363114,1212,0.11,133.32,51612
5135,,eddy,093203,kolbed,10-31-2008,10-04-2008,4648030,1291,0.11,142.02,51612
5136,,eddy,093203,kolbed,10-31-2008,10-05-2008,5823252,1618,0.11,177.93,51612
5137,,eddy,093203,kolbed,10-31-2008,10-06-2008,4232206,1176,0.11,129.32,51612
5138,,eddy,093203,kolbed,10-31-2008,10-07-2008,8357630,2322,0.11,255.37,51612
5139,,eddy,093203,kolbed,10-31-2008,10-08-2008,11429046,3175,0.11,349.22,51612
5140,,eddy,093203,kolbed,10-31-2008,10-09-2008,5102859,1417,0.11,155.92,51612
5141,,eddy,093203,kolbed,10-31-2008,10-10-2008,7384543,2051,0.11,225.64,51612
5142,,eddy,093203,kolbed,10-31-2008,10-11-2008,5677624,1577,0.11,173.48,51612
5143,,eddy,093203,kolbed,10-31-2008,10-12-2008,4626372,1285,0.11,141.36,51612
5144,,eddy,093203,kolbed,10-31-2008,10-13-2008,3655345,1015,0.11,111.69,51612
5145,,eddy,093203,kolbed,10-31-2008,10-14-2008,1544374,429,0.11,47.19,51612
5146,,eddy,093203,kolbed,10-31-2008,10-15-2008,2715012,754,0.11,82.96,51612
5147,,eddy,093203,kolbed,10-31-2008,10-16-2008,5138611,1427,0.11,157.01,51612
5148,,eddy,093203,kolbed,10-31-2008,10-17-2008,2394680,665,0.11,73.17,51612
5149,,eddy,093203,kolbed,10-31-2008,10-18-2008,1566983,435,0.11,47.88,51612
5150,,eddy,093203,kolbed,10-31-2008,10-19-2008,5008037,1391,0.11,153.02,51612
5151,,eddy,093203,kolbed,10-31-2008,10-20-2008,1974365,548,0.11,60.33,51612
5152,,eddy,093203,kolbed,10-31-2008,10-21-2008,1723479,479,0.11,52.66,51612
5153,,eddy,093203,kolbed,10-31-2008,10-22-2008,2639215,733,0.11,80.64,51612
5154,,eddy,093203,kolbed,10-31-2008,10-23-2008,1411501,392,0.11,43.13,51612
5155,,eddy,093203,kolbed,10-31-2008,10-26-2008,6970220,1936,0.11,212.98,51612
5156,,eddy,093203,kolbed,10-31-2008,10-27-2008,1591233,442,0.11,48.62,51612
5157,,eddy,093203,kolbed,10-31-2008,10-31-2008,2671721,742,0.11,81.64,51612
5158,,eddy,093203,nawrockie,10-31-2008,10-01-2008,123,0,0.11,0.00,51612
5159,,eddy,093203,nawrockie,10-31-2008,10-02-2008,11716,3,0.11,0.36,51612
5160,,eddy,093203,nawrockie,10-31-2008,10-03-2008,219499,61,0.11,6.71,51612
5161,,eddy,093203,nawrockie,10-31-2008,10-04-2008,70339,20,0.11,2.15,51612
5162,,eddy,093203,nawrockie,10-31-2008,10-05-2008,401235,111,0.11,12.26,51612
5163,,eddy,093203,nawrockie,10-31-2008,10-06-2008,490941,136,0.11,15.00,51612
5164,,eddy,093203,nawrockie,10-31-2008,10-08-2008,1781691,495,0.11,54.44,51612
5165,,eddy,093203,nawrockie,10-31-2008,10-11-2008,237,0,0.11,0.01,51612
5166,,eddy,093203,nawrockie,10-31-2008,10-13-2008,4553,1,0.11,0.14,51612
5167,,eddy,093203,nawrockie,10-31-2008,10-16-2008,21,0,0.11,0.00,51612
5168,,eddy,093203,nawrockie,10-31-2008,10-17-2008,151,0,0.11,0.00,51612
5169,,eddy,093203,nawrockie,10-31-2008,10-20-2008,2945,1,0.11,0.09,51612
5170,,eddy,093203,nawrockie,10-31-2008,10-21-2008,107,0,0.11,0.00,51612
5171,,eddy,093203,nawrockie,10-31-2008,10-22-2008,50056,14,0.11,1.53,51612
5172,,eddy,093203,nawrockie,10-31-2008,10-24-2008,38415,11,0.11,1.17,51612
5173,,eddy,093203,nawrockie,10-31-2008,10-26-2008,342156,95,0.11,10.45,51612
5174,,eddy,093203,nawrockie,10-31-2008,10-27-2008,50171,14,0.11,1.53,51612
5175,,eddy,093203,nawrockie,10-31-2008,10-28-2008,3076,1,0.11,0.09,51612
5176,,eddy,093203,nawrockie,10-31-2008,10-29-2008,9152,3,0.11,0.28,51612
5177,,rubin,093205,jenetta,10-31-2008,10-01-2008,35076,10,0.11,1.07,51612
5178,,rubin,093205,jenetta,10-31-2008,10-02-2008,36178,10,0.11,1.11,51612
5179,,rubin,093205,jenetta,10-31-2008,10-03-2008,992628,276,0.11,30.33,51612
5180,,rubin,093205,jenetta,10-31-2008,10-04-2008,4891970,1359,0.11,149.48,51612
5181,,rubin,093205,jenetta,10-31-2008,10-05-2008,1598392,444,0.11,48.84,51612
5182,,rubin,093205,jenetta,10-31-2008,10-06-2008,491078,136,0.11,15.01,51612
5183,,rubin,093205,jenetta,10-31-2008,10-07-2008,2470280,686,0.11,75.48,51612
5184,,rubin,093205,jenetta,10-31-2008,10-08-2008,42074,12,0.11,1.29,51612
5185,,rubin,093205,jenetta,10-31-2008,10-09-2008,3042,1,0.11,0.09,51612
5186,,rubin,093205,jenetta,10-31-2008,10-10-2008,66196,18,0.11,2.02,51612
5187,,rubin,093205,jenetta,10-31-2008,10-13-2008,22324,6,0.11,0.68,51612
5188,,rubin,093205,jenetta,10-31-2008,10-14-2008,45688,13,0.11,1.40,51612
5189,,rubin,093205,jenetta,10-31-2008,10-15-2008,2918,1,0.11,0.09,51612
5190,,rubin,093205,jenetta,10-31-2008,10-16-2008,23526,7,0.11,0.72,51612
5191,,rubin,093205,jenetta,10-31-2008,10-17-2008,1658,0,0.11,0.05,51612
5192,,rubin,093205,jenetta,10-31-2008,10-20-2008,24883,7,0.11,0.76,51612
5193,,rubin,093205,jenetta,10-31-2008,10-21-2008,18352,5,0.11,0.56,51612
5194,,rubin,093205,jenetta,10-31-2008,10-22-2008,1210,0,0.11,0.04,51612
5195,,rubin,093205,jenetta,10-31-2008,10-24-2008,3268338,908,0.11,99.87,51612
5196,,looger,093209,mckinneys,10-31-2008,10-01-2008,2315,1,0.11,0.07,51612
5197,,looger,093209,mckinneys,10-31-2008,10-24-2008,1891,1,0.11,0.06,51612
5198,,looger,093209,mckinneys,10-31-2008,10-27-2008,2107,1,0.11,0.06,51612
5199,,simpson,093210,chungp,10-31-2008,10-01-2008,31376,9,0.11,0.96,51612
5200,,simpson,093210,chungp,10-31-2008,10-02-2008,15508,4,0.11,0.47,51612
5201,,simpson,093210,chungp,10-31-2008,10-06-2008,45650,13,0.11,1.39,51612
5202,,simpson,093210,chungp,10-31-2008,10-07-2008,13949,4,0.11,0.43,51612
5203,,simpson,093210,chungp,10-31-2008,10-08-2008,31123,9,0.11,0.95,51612
5204,,simpson,093210,chungp,10-31-2008,10-14-2008,24475,7,0.11,0.75,51612
5205,,simpson,093210,chungp,10-31-2008,10-16-2008,15579,4,0.11,0.48,51612
5206,,simpson,093210,chungp,10-31-2008,10-17-2008,14868,4,0.11,0.45,51612
5207,,simpson,093210,chungp,10-31-2008,10-22-2008,85789,24,0.11,2.62,51612
5208,,simpson,093210,chungp,10-31-2008,10-27-2008,32494,9,0.11,0.99,51612
5209,,simpson,093210,chungp,10-31-2008,10-29-2008,17588,5,0.11,0.54,51612
5210,,karpova,093211,karlssonm,10-31-2008,10-02-2008,1,0,0.11,0.00,51612
5211,,harris,093298,hessh,10-31-2008,10-24-2008,10968,3,0.11,0.34,51612
5212,,harris,093298,hessh,10-31-2008,10-26-2008,7848,2,0.11,0.24,51612
5213,,harris,093298,hessh,10-31-2008,10-30-2008,12283,3,0.11,0.38,51612
5214,,harris,093298,shtengelg,10-31-2008,10-01-2008,8940,2,0.11,0.27,51612
5215,,harris,093298,shtengelg,10-31-2008,10-02-2008,593829,165,0.11,18.14,51612
5216,,harris,093298,shtengelg,10-31-2008,10-03-2008,427823,119,0.11,13.07,51612
5217,,harris,093298,shtengelg,10-31-2008,10-04-2008,59303,16,0.11,1.81,51612
5218,,harris,093298,shtengelg,10-31-2008,10-05-2008,569841,158,0.11,17.41,51612
5219,,harris,093298,shtengelg,10-31-2008,10-07-2008,4715,1,0.11,0.14,51612
5220,,harris,093298,shtengelg,10-31-2008,10-08-2008,1929,1,0.11,0.06,51612
5221,,harris,093298,shtengelg,10-31-2008,10-09-2008,390492,108,0.11,11.93,51612
5222,,harris,093298,shtengelg,10-31-2008,10-10-2008,383762,107,0.11,11.73,51612
5223,,harris,093298,shtengelg,10-31-2008,10-11-2008,3476,1,0.11,0.11,51612
5224,,harris,093298,shtengelg,10-31-2008,10-13-2008,41759,12,0.11,1.28,51612
5225,,harris,093298,shtengelg,10-31-2008,10-17-2008,7101073,1973,0.11,216.98,51612
5226,,harris,093298,shtengelg,10-31-2008,10-19-2008,52231,15,0.11,1.60,51612
5227,,harris,093298,shtengelg,10-31-2008,10-20-2008,1376516,382,0.11,42.06,51612
5228,,harris,093298,shtengelg,10-31-2008,10-21-2008,87806,24,0.11,2.68,51612
5229,,rivas,093301,rivase,10-31-2008,10-01-2008,2120,1,0.11,0.06,51612
5230,,rivas,093301,rivase,10-31-2008,10-02-2008,1128677,314,0.11,34.49,51612
5231,,rivas,093301,rivase,10-31-2008,10-06-2008,5,0,0.11,0.00,51612
5232,,rivas,093301,rivase,10-31-2008,10-07-2008,0,0,0.11,0.00,51612
5233,,rivas,093301,rivase,10-31-2008,10-08-2008,1472,0,0.11,0.05,51612
5234,,rivas,093301,rivase,10-31-2008,10-09-2008,6,0,0.11,0.00,51612
5235,,rivas,093301,rivase,10-31-2008,10-10-2008,16,0,0.11,0.00,51612
5236,,rivas,093301,rivase,10-31-2008,10-13-2008,8,0,0.11,0.00,51612
5237,,rivas,093301,rivase,10-31-2008,10-14-2008,10,0,0.11,0.00,51612
5238,,rivas,093301,rivase,10-31-2008,10-15-2008,9,0,0.11,0.00,51612
5239,,rivas,093301,rivase,10-31-2008,10-17-2008,974124,271,0.11,29.76,51612
5240,,rivas,093301,rivase,10-31-2008,10-18-2008,85164,24,0.11,2.60,51612
5241,,rivas,093301,rivase,10-31-2008,10-20-2008,13,0,0.11,0.00,51612
5242,,rivas,093301,rivase,10-31-2008,10-21-2008,248337,69,0.11,7.59,51612
5243,,rivas,093301,rivase,10-31-2008,10-22-2008,100867,28,0.11,3.08,51612
5244,,rivas,093301,rivase,10-31-2008,10-23-2008,20,0,0.11,0.00,51612
5245,,rivas,093301,rivase,10-31-2008,10-24-2008,3,0,0.11,0.00,51612
5246,,rivas,093301,rivase,10-31-2008,10-27-2008,11,0,0.11,0.00,51612
5247,,rivas,093301,rivase,10-31-2008,10-28-2008,6,0,0.11,0.00,51612
5248,,rivas,093301,rivase,10-31-2008,10-29-2008,544980,151,0.11,16.65,51612
5249,,rivas,093301,rivase,10-31-2008,10-30-2008,1310,0,0.11,0.04,51612
5250,,rivas,093301,rivase,10-31-2008,10-31-2008,26165,7,0.11,0.80,51612
5251,,reiser,093303,reiserm,10-31-2008,10-15-2008,12,0,0.11,0.00,51612
5252,,dudman,093307,dudmanj,10-31-2008,10-01-2008,192669,54,0.11,5.89,51612
5253,,dudman,093307,dudmanj,10-31-2008,10-08-2008,549231,153,0.11,16.78,51612
5254,,dudman,093307,dudmanj,10-31-2008,10-10-2008,137062,38,0.11,4.19,51612
5255,,dudman,093307,dudmanj,10-31-2008,10-21-2008,672,0,0.11,0.02,51612
5256,,peng,093309,brainaligner,10-31-2008,10-09-2008,4132,1,0.11,0.13,51612
5257,,peng,093309,brainaligner,10-31-2008,10-10-2008,1706,0,0.11,0.05,51612
5258,,peng,093309,brainaligner,10-31-2008,10-11-2008,9625,3,0.11,0.29,51612
5259,,peng,093309,brainaligner,10-31-2008,10-12-2008,227180,63,0.11,6.94,51612
5260,,peng,093309,brainaligner,10-31-2008,10-13-2008,264137,73,0.11,8.07,51612
5261,,peng,093309,brainaligner,10-31-2008,10-14-2008,266479,74,0.11,8.14,51612
5262,,peng,093309,brainaligner,10-31-2008,10-15-2008,520931,145,0.11,15.92,51612
5263,,peng,093309,brainaligner,10-31-2008,10-16-2008,159191,44,0.11,4.86,51612
5264,,peng,093309,brainaligner,10-31-2008,10-17-2008,53383,15,0.11,1.63,51612
5265,,peng,093309,brainaligner,10-31-2008,10-19-2008,8381,2,0.11,0.26,51612
5266,,peng,093309,brainaligner,10-31-2008,10-27-2008,9652,3,0.11,0.29,51612
5267,,visscien,093400,ofstadt,10-31-2008,10-24-2008,0,0,0.11,0.00,51612
5268,,visscien,093400,ofstadt,10-31-2008,10-25-2008,1405,0,0.11,0.04,51612
5269,,visscien,093400,ofstadt,10-31-2008,10-26-2008,1002,0,0.11,0.03,51612
5270,,visscien,093400,ofstadt,10-31-2008,10-29-2008,38955,11,0.11,1.19,51612
5271,,visscien,093400,ofstadt,10-31-2008,10-30-2008,219166,61,0.11,6.70,51612
5272,,visscien,093400,ofstadt,10-31-2008,10-31-2008,823870,229,0.11,25.17,51612
5273,,visscien,093400,royers,10-31-2008,10-18-2008,36813,10,0.11,1.13,51612
5274,,visscien,093400,royers,10-31-2008,10-19-2008,226932,63,0.11,6.93,51612
5275,,visscien,093400,royers,10-31-2008,10-20-2008,150939,42,0.11,4.61,51612
5276,,visscien,093400,royers,10-31-2008,10-30-2008,16847,5,0.11,0.51,51612
5277,,visscien,093400,royers,10-31-2008,10-31-2008,367985,102,0.11,11.24,51612
5279,,eddy,093203,jonest,10-31-2008,10-11-2008,7900,2,0.11,0.24,51612
5280,,eddy,093203,jonest,10-31-2008,10-18-2008,349900,97,0.11,10.69,51612
5281,,eddy,093203,jonest,10-31-2008,10-19-2008,69300,19,0.11,2.12,51612
5282,,eddy,093203,jonest,10-31-2008,10-22-2008,151500,42,0.11,4.63,51612
5283,,eddy,093203,jonest,10-31-2008,10-25-2008,572100,159,0.11,17.48,51612
5284,,eddy,093203,jonest,10-31-2008,10-27-2008,2409200,669,0.11,73.61,51612
5285,,eddy,093203,jonest,10-31-2008,10-28-2008,230800,64,0.11,7.05,51612
5286,,eddy,093203,nawrockie,10-31-2008,10-01-2008,5396400,1499,0.11,164.89,51612
5287,,eddy,093203,nawrockie,10-31-2008,10-02-2008,29148400,8097,0.11,890.65,51612
5288,,eddy,093203,nawrockie,10-31-2008,10-03-2008,9827800,2730,0.11,300.29,51612
5289,,eddy,093203,nawrockie,10-31-2008,10-08-2008,44600,12,0.11,1.36,51612
5290,,eddy,093203,nawrockie,10-31-2008,10-09-2008,2774020,771,0.11,84.76,51612
5291,,eddy,093203,nawrockie,10-31-2008,10-10-2008,1468700,408,0.11,44.88,51612
5292,,eddy,093203,nawrockie,10-31-2008,10-11-2008,7900,2,0.11,0.24,51612
5293,,eddy,093203,nawrockie,10-31-2008,10-13-2008,3106300,863,0.11,94.91,51612
5294,,eddy,093203,nawrockie,10-31-2008,10-15-2008,1074600,299,0.11,32.84,51612
5295,,eddy,093203,nawrockie,10-31-2008,10-16-2008,24244400,6735,0.11,740.80,51612
5296,,eddy,093203,nawrockie,10-31-2008,10-17-2008,3114254,865,0.11,95.16,51612
5297,,eddy,093203,nawrockie,10-31-2008,10-22-2008,4062950,1129,0.11,124.15,51612
5298,,eddy,093203,nawrockie,10-31-2008,10-26-2008,18331700,5092,0.11,560.14,51612
5299,,eddy,093203,nawrockie,10-31-2008,10-27-2008,18343950,5096,0.11,560.51,51612
5300,,rivas,093301,rivase,10-31-2008,10-01-2008,1296220,360,0.11,39.61,51612
5301,,rivas,093301,rivase,10-31-2008,10-02-2008,68031260,18898,0.11,2078.73,51612
5302,,rivas,093301,rivase,10-31-2008,10-06-2008,50108620,13919,0.11,1531.10,51612
5303,,rivas,093301,rivase,10-31-2008,10-07-2008,138242260,38401,0.11,4224.07,51612
5304,,rivas,093301,rivase,10-31-2008,10-08-2008,12978600,3605,0.11,396.57,51612
5305,,rivas,093301,rivase,10-31-2008,10-09-2008,63947340,17763,0.11,1953.95,51612
5306,,rivas,093301,rivase,10-31-2008,10-10-2008,80831720,22453,0.11,2469.86,51612
5307,,rivas,093301,rivase,10-31-2008,10-11-2008,31643640,8790,0.11,966.89,51612
5308,,rivas,093301,rivase,10-31-2008,10-13-2008,39056440,10849,0.11,1193.39,51612
5309,,rivas,093301,rivase,10-31-2008,10-14-2008,18114260,5032,0.11,553.49,51612
5310,,rivas,093301,rivase,10-31-2008,10-15-2008,432600,120,0.11,13.22,51612
5311,,rivas,093301,rivase,10-31-2008,10-18-2008,446080,124,0.11,13.63,51612
5312,,rivas,093301,rivase,10-31-2008,10-20-2008,12937940,3594,0.11,395.33,51612
5313,,rivas,093301,rivase,10-31-2008,10-21-2008,20791680,5775,0.11,635.30,51612
5314,,rivas,093301,rivase,10-31-2008,10-22-2008,25742260,7151,0.11,786.57,51612
5315,,rivas,093301,rivase,10-31-2008,10-23-2008,7474900,2076,0.11,228.40,51612
5316,,rivas,093301,rivase,10-31-2008,10-27-2008,3969340,1103,0.11,121.28,51612
5317,,rivas,093301,rivase,10-31-2008,10-28-2008,347740,97,0.11,10.62,51612
5318,,rivas,093301,rivase,10-31-2008,10-29-2008,18844620,5235,0.11,575.81,51612
5319,,rivas,093301,rivase,10-31-2008,10-30-2008,22974660,6382,0.11,702.00,51612
5320,,rivas,093301,rivase,10-31-2008,10-31-2008,703340,195,0.11,21.49,51612
5354,,eddy,093203,castellanos,11-30-2008,11-14-2008,165124,46,0.11,5.05,51612
5355,,eddy,093203,davisf,11-30-2008,11-24-2008,271492,75,0.11,8.30,51612
5356,,eddy,093203,eddys,11-30-2008,11-03-2008,28698,8,0.11,0.88,51612
5357,,eddy,093203,eddys,11-30-2008,11-04-2008,13585,4,0.11,0.41,51612
5358,,eddy,093203,eddys,11-30-2008,11-07-2008,114,0,0.11,0.00,51612
5359,,eddy,093203,eddys,11-30-2008,11-20-2008,3724,1,0.11,0.11,51612
5360,,eddy,093203,eddys,11-30-2008,11-24-2008,902870,251,0.11,27.59,51612
5361,,eddy,093203,eddys,11-30-2008,11-25-2008,1177244,327,0.11,35.97,51612
5362,,eddy,093203,finnr,11-30-2008,11-10-2008,10,0,0.11,0.00,51612
5363,,eddy,093203,finnr,11-30-2008,11-11-2008,4529529,1258,0.11,138.40,51612
5364,,eddy,093203,finnr,11-30-2008,11-12-2008,102631,29,0.11,3.14,51612
5365,,eddy,093203,finnr,11-30-2008,11-13-2008,60636,17,0.11,1.85,51612
5366,,eddy,093203,finnr,11-30-2008,11-14-2008,69332,19,0.11,2.12,51612
5367,,eddy,093203,finnr,11-30-2008,11-15-2008,299,0,0.11,0.01,51612
5368,,eddy,093203,johnsonst,11-30-2008,11-11-2008,8386205,2330,0.11,256.25,51612
5369,,eddy,093203,johnsonst,11-30-2008,11-12-2008,2328027,647,0.11,71.13,51612
5370,,eddy,093203,johnsonst,11-30-2008,11-13-2008,592022,164,0.11,18.09,51612
5371,,eddy,093203,johnsonst,11-30-2008,11-17-2008,8456,2,0.11,0.26,51612
5372,,eddy,093203,jungs,11-30-2008,11-10-2008,1554567,432,0.11,47.50,51612
5373,,eddy,093203,jungs,11-30-2008,11-13-2008,11,0,0.11,0.00,51612
5374,,eddy,093203,jungs,11-30-2008,11-14-2008,15009,4,0.11,0.46,51612
5375,,eddy,093203,jungs,11-30-2008,11-19-2008,75042,21,0.11,2.29,51612
5376,,eddy,093203,kolbed,11-30-2008,11-06-2008,2460138,683,0.11,75.17,51612
5377,,eddy,093203,kolbed,11-30-2008,11-09-2008,3344257,929,0.11,102.19,51612
5378,,eddy,093203,kolbed,11-30-2008,11-27-2008,4909657,1364,0.11,150.02,51612
5379,,eddy,093203,nawrockie,11-30-2008,11-03-2008,389319,108,0.11,11.90,51612
5380,,eddy,093203,nawrockie,11-30-2008,11-04-2008,7469,2,0.11,0.23,51612
5381,,eddy,093203,nawrockie,11-30-2008,11-05-2008,174254,48,0.11,5.32,51612
5382,,eddy,093203,nawrockie,11-30-2008,11-06-2008,236003,66,0.11,7.21,51612
5383,,eddy,093203,nawrockie,11-30-2008,11-07-2008,27666,8,0.11,0.85,51612
5384,,eddy,093203,nawrockie,11-30-2008,11-09-2008,159274,44,0.11,4.87,51612
5385,,eddy,093203,nawrockie,11-30-2008,11-11-2008,156503,43,0.11,4.78,51612
5386,,eddy,093203,nawrockie,11-30-2008,11-12-2008,1913329,531,0.11,58.46,51612
5387,,eddy,093203,nawrockie,11-30-2008,11-13-2008,215487,60,0.11,6.58,51612
5388,,eddy,093203,nawrockie,11-30-2008,11-14-2008,111341,31,0.11,3.40,51612
5389,,eddy,093203,nawrockie,11-30-2008,11-17-2008,2029184,564,0.11,62.00,51612
